1487625775	32.151249	120.070187
1487625777	32.151249	120.070187
1487625788	32.151249	120.070187
1487625805	32.151249	120.070187
1487625820	32.151249	120.070187
1487625823	32.151249	120.070187
1487625825	32.151249	120.070187
1487625836	32.151249	120.070187
1487625839	32.151249	120.070187
1487625843	32.151249	120.070187
1487625879	32.151249	120.070187
1487625958	32.151228	120.070178
1487626164	32.151195	120.070178
1487626196	32.151195	120.070178
1487626251	32.151195	120.070178
1487626284	32.151195	120.070178
1487626318	32.151173	120.070258
1487626370	32.151158	120.070267
1487626518	32.151128	120.070316
1487626722	32.151128	120.070316
1487626947	32.151128	120.070316
1487627146	32.151128	120.070316
1487627364	32.151172	120.070258
1487627547	32.151238	120.070197
1487627629	32.151272	120.070158
1487627710	32.15123	120.070206
1487629354	32.151231	120.070163
1487629357	32.151231	120.070163
1487629359	32.151231	120.070163
1487629361	32.151231	120.070163
1487629364	32.151231	120.070163
1487629366	32.151231	120.070163
1487629367	32.151231	120.070163
1487629369	32.151231	120.070163
1487629371	32.151231	120.070163
1487629373	32.151231	120.070163
1487629375	32.151231	120.070163
1487629377	32.151231	120.070163
1487629379	32.151231	120.070163
1487629381	32.151231	120.070163
1487629383	32.151231	120.070163
1487629385	32.151231	120.070163
1487629387	32.151231	120.070163
1487629389	32.151231	120.070163
1487629391	32.151231	120.070163
1487629394	32.151231	120.070163
1487629396	32.151231	120.070163
1487629398	32.151231	120.070163
1487629400	32.151231	120.070163
1487629402	32.151231	120.070163
1487629404	32.151231	120.070163
1487629406	32.151231	120.070163
1487629408	32.151231	120.070163
1487629410	32.151231	120.070163
1487629413	32.151231	120.070163
1487629415	32.151231	120.070163
1487629417	32.151231	120.070163
1487629451	32.151099	120.070357
1487629483	32.151099	120.070357
1487629514	32.151257	120.070151
1487629546	32.151257	120.070151
1487632536	32.151479	120.069653
1487632545	32.151479	120.069653
1487632549	32.151479	120.069653
1487632558	32.151479	120.069653
1487632562	32.151479	120.069653
1487632571	32.151479	120.069653
1487632580	32.151474	120.069614
1487632585	32.151469	120.069671
1487632589	32.151469	120.069671
1487632594	32.151469	120.069671
1487632598	32.151469	120.069671
1487632601	32.151489	120.069719
1487632605	32.151489	120.069719
1487632614	32.151435	120.069585
1487632619	32.151435	120.069585
1487632622	32.151512	120.069451
1487632627	32.151512	120.069451
1487632631	32.151512	120.069451
1487632634	32.151512	120.069451
1487632638	32.151512	120.069451
1487632641	32.151653	120.069341
1487632645	32.151653	120.069341
1487632648	32.151653	120.069341
1487632652	32.151653	120.069341
1487632662	32.151653	120.069341
1487632671	32.152234	120.070406
1487632675	32.152234	120.070406
1487632678	32.152234	120.070406
1487632690	32.152632	120.071191
1487632708	32.152861	120.071949
1487632711	32.152768	120.072967
1487632771	32.154512	120.072188
1487632889	32.154962	120.067755
1487632921	32.15567	120.067525
1487632970	32.15567	120.067525
1487633002	32.154928	120.067756
1487633035	32.154934	120.067767
1487633066	32.154934	120.067767
1487633097	32.154934	120.067767
1487633129	32.154933	120.067775
1487633160	32.154933	120.067775
1487633192	32.154926	120.067759
1487633224	32.154926	120.067759
1487633256	32.154923	120.06776
1487633289	32.154922	120.06776
1487633322	32.154922	120.06776
1487633354	32.154927	120.067762
1487633385	32.154927	120.067762
1487633416	32.154927	120.067762
1487634622	32.151284	120.070135
1487634672	32.151284	120.070135
1487634704	32.151284	120.070135
1487634735	32.151284	120.070135
1487634767	32.151284	120.070135
1487634801	32.151284	120.070135
1487634832	32.151284	120.070135
1487634866	32.151284	120.070135
1487634912	32.151284	120.070135
1487634993	32.151284	120.070135
1487642228	32.14924	119.976846
1487642262	32.14924	119.976846
1487642302	32.149179	119.976924
1487642340	32.148993	119.976342
1487642381	32.148088	119.971464
1487642423	32.145189	119.963856
1487642463	32.143933	119.959566
1487642499	32.141542	119.951584
1487642540	32.141542	119.951584
1487642575	32.14008	119.945639
1487642610	32.137529	119.93867
1487642647	32.136943	119.936905
1487642682	32.135618	119.932499
1487642715	32.134888	119.930132
1487642749	32.145182	119.926318
1487642783	32.138884	119.926281
1487642819	32.138788	119.926186
1487642852	32.13941	119.925933
1487642854	32.13941	119.925933
1487642858	32.13941	119.925933
1487642861	32.13941	119.925933
1487642863	32.13941	119.925933
1487642872	32.13941	119.925933
1487642876	32.139957	119.925347
1487642880	32.139957	119.925347
1487642883	32.139957	119.925347
1487642886	32.139957	119.925347
1487642889	32.139957	119.925347
1487642892	32.139957	119.925347
1487642896	32.139957	119.925347
1487642900	32.139957	119.925347
1487642903	32.139957	119.925347
1487642906	32.138801	119.926183
1487642909	32.138801	119.926183
1487642913	32.138801	119.926183
1487642916	32.138801	119.926183
1487642919	32.138801	119.926183
1487642922	32.138801	119.926183
1487642925	32.138801	119.926183
1487642928	32.138801	119.926183
1487642930	32.138801	119.926183
1487642933	32.138801	119.926183
1487642935	32.138967	119.925974
1487642938	32.138967	119.925974
1487642940	32.138967	119.925974
1487642943	32.138967	119.925974
1487642946	32.138967	119.925974
1487642954	32.138967	119.925974
1487643009	32.138607	119.92644
1487643096	32.139858	119.925323
1487643132	32.139858	119.925323
1487643235	32.139858	119.925323
1487643312	32.139439	119.92595
1487643386	32.13941	119.925933
1487643442	32.139858	119.925323
1487643475	32.139858	119.925323
1487643511	32.139858	119.925323
1487643543	32.139425	119.925945
1487643577	32.139425	119.925945
1487643610	32.139858	119.925323
1487644203	32.138796	119.926991
1487644236	32.138796	119.926991
1487644240	32.138796	119.926991
1487644245	32.138796	119.926991
1487644250	32.138796	119.926991
1487644255	32.138796	119.926991
1487644261	32.138796	119.926991
1487644271	32.138796	119.926991
1487644276	32.138796	119.926991
1487644280	32.138796	119.926991
1487644284	32.138796	119.926991
1487644289	32.138796	119.926991
1487644293	32.138796	119.926991
1487644296	32.138796	119.926991
1487644299	32.138796	119.926991
1487644302	32.138796	119.926991
1487644305	32.138796	119.926991
1487644313	32.138796	119.926991
1487644315	32.138796	119.926991
1487644318	32.138796	119.926991
1487644326	32.138796	119.926991
1487644327	32.138796	119.926991
1487644329	32.138796	119.926991
1487644331	32.138796	119.926991
1487644333	32.138796	119.926991
1487644334	32.138787	119.926868
1487644348	32.138787	119.926868
1487644389	32.138789	119.92699
1487644422	32.138789	119.92699
1487644455	32.138789	119.92699
1487644493	32.138789	119.92699
1487644526	32.138789	119.92699
1487644560	32.138789	119.92699
1487644593	32.138789	119.92699
1487644626	32.138789	119.92699
1487644660	32.138789	119.92699
1487644693	32.138789	119.92699
1487644732	32.138789	119.92699
1487644771	32.138789	119.92699
1487644803	32.138789	119.92699
1487644837	32.138789	119.92699
1487644871	32.138789	119.92699
1487644904	32.138789	119.92699
1487644943	32.138789	119.92699
1487644976	32.138789	119.92699
1487647178	32.138789	119.92699
1487647217	32.138789	119.92699
1487647249	32.138789	119.92699
1487647284	32.138789	119.92699
1487647318	32.138789	119.92699
1487647352	32.138789	119.92699
1487647385	32.138789	119.92699
1487647418	32.138789	119.92699
1487647451	32.138789	119.92699
1487647486	32.138789	119.92699
1487647519	32.138789	119.92699
1487647553	32.138789	119.92699
1487647587	32.138789	119.92699
1487647600	32.138789	119.92699
1487647605	32.138789	119.92699
1487647614	32.138789	119.92699
1487647623	32.138789	119.92699
1487647628	32.138789	119.92699
1487647633	32.138789	119.92699
1487647637	32.138789	119.92699
1487647641	32.138789	119.92699
1487647645	32.138789	119.92699
1487647650	32.138789	119.92699
1487647654	32.138789	119.92699
1487647657	32.138789	119.92699
1487647665	32.138789	119.92699
1487647669	32.138789	119.92699
1487647674	32.138789	119.92699
1487647678	32.138789	119.92699
1487647682	32.138789	119.92699
1487647686	32.138789	119.92699
1487647690	32.138789	119.92699
1487647700	32.138789	119.92699
1487647709	32.138789	119.92699
1487647713	32.138789	119.92699
1487647724	32.138789	119.92699
1487647728	32.138789	119.92699
1487647732	32.138789	119.92699
1487647736	32.138789	119.92699
1487647740	32.138789	119.92699
1487647744	32.138789	119.92699
1487647749	32.138789	119.92699
1487647759	32.138789	119.92699
1487647793	32.138789	119.92699
1487647827	32.138789	119.92699
1487647864	32.138789	119.92699
1487647899	32.138789	119.92699
1487647932	32.138789	119.92699
1487647966	32.138789	119.92699
1487647999	32.138789	119.92699
1487648036	32.138789	119.92699
1487648070	32.138789	119.92699
1487648109	32.138789	119.92699
